edge_id,chain,hop,layer,kind,src_module,src_offset,src_name,src_insn,dst_module,dst_offset,dst_name,resolved_by,confidence,evidence,source,note
E0616,CH-11,0,L5,dart_tail_call,libapp.so,0x546834,"ota<X0,::X1 [](ota<X0, X1>, X0)",b #0x546818,libapp.so,0x546818,rmg_ota::op_at_546804,inside the function blutter names at 0x546804 (add_func range),strong,"output/blutter/asm/rmg.dart:30 inside `X1 [](ota<X0, X1>, X0)` (function entry 0x546804), instruction `// 0x546834: b               #0x546818`",output/blutter/asm/rmg.dart:30,"file output/blutter/asm/rmg.dart, class ota<X0,, function at 0x546804"
E0384,CH-11,0,L5,dart_call,libapp.so,0x547314,"cta::cta *(cta, cta)",bl #0x5523c0  ; DefaultTypeTestStub,libapp.so,0x5523c0,DefaultTypeTestStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:524 inside `cta *(cta, cta)` (function entry 0x5472e0), instruction `//     0x547314: bl              #0x5523c0  ; DefaultTypeTestStub`",output/blutter/asm/amg.dart:524,"file output/blutter/asm/amg.dart, class cta, function at 0x5472e0"
E0385,CH-11,0,L5,dart_call,libapp.so,0x547340,"cta::cta *(cta, cta)",bl #0x5527dc  ; ThrowStub,libapp.so,0x5527dc,ThrowStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:542 inside `cta *(cta, cta)` (function entry 0x5472e0), instruction `//     0x547340: bl              #0x5527dc  ; ThrowStub`",output/blutter/asm/amg.dart:542,"file output/blutter/asm/amg.dart, class cta, function at 0x5472e0"
E0386,CH-11,0,L5,dart_call,libapp.so,0x547348,"cta::cta *(cta, cta)",bl #0x554b7c  ; RangeErrorSharedWithoutFPURegsStub,libapp.so,0x554b7c,RangeErrorSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:545 inside `cta *(cta, cta)` (function entry 0x5472e0), instruction `//     0x547348: bl              #0x554b7c  ; RangeErrorSharedWithoutFPURegsStub`",output/blutter/asm/amg.dart:545,"file output/blutter/asm/amg.dart, class cta, function at 0x5472e0"
E0387,CH-11,0,L5,dart_call,libapp.so,0x5473ac,"cta::cta -(cta, cta)",bl #0x5523c0  ; DefaultTypeTestStub,libapp.so,0x5523c0,DefaultTypeTestStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:577 inside `cta -(cta, cta)` (function entry 0x547364), instruction `//     0x5473ac: bl              #0x5523c0  ; DefaultTypeTestStub`",output/blutter/asm/amg.dart:577,"file output/blutter/asm/amg.dart, class cta, function at 0x547364"
E0388,CH-11,0,L5,dart_call,libapp.so,0x5473b8,"cta::cta -(cta, cta)",bl #0x40b4e4,libapp.so,0x40b4e4,0x40b4e4,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/amg.dart:581 inside `cta -(cta, cta)` (function entry 0x547364), instruction `//     0x5473b8: bl              #0x40b4e4`",output/blutter/asm/amg.dart:581,"file output/blutter/asm/amg.dart, class cta, function at 0x547364"
E0389,CH-11,0,L5,dart_call,libapp.so,0x5473c8,"cta::cta -(cta, cta)",bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:588 inside `cta -(cta, cta)` (function entry 0x547364), instruction `//     0x5473c8: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/amg.dart:588,"file output/blutter/asm/amg.dart, class cta, function at 0x547364"
E0390,CH-11,0,L5,dart_tail_call,libapp.so,0x5473cc,"cta::cta -(cta, cta)",b #0x547378,libapp.so,0x547378,amg_cta::op_sub_547364,inside the function blutter names at 0x547364 (add_func range),strong,"output/blutter/asm/amg.dart:589 inside `cta -(cta, cta)` (function entry 0x547364), instruction `// 0x5473cc: b               #0x547378`",output/blutter/asm/amg.dart:589,"file output/blutter/asm/amg.dart, class cta, function at 0x547364"
E0391,CH-11,0,L5,dart_call,libapp.so,0x547430,"cta::cta +(cta, cta)",bl #0x5523c0  ; DefaultTypeTestStub,libapp.so,0x5523c0,DefaultTypeTestStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:621 inside `cta +(cta, cta)` (function entry 0x5473e8), instruction `//     0x547430: bl              #0x5523c0  ; DefaultTypeTestStub`",output/blutter/asm/amg.dart:621,"file output/blutter/asm/amg.dart, class cta, function at 0x5473e8"
E0392,CH-11,0,L5,dart_call,libapp.so,0x54743c,"cta::cta +(cta, cta)",bl #0x40b624,libapp.so,0x40b624,0x40b624,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/amg.dart:625 inside `cta +(cta, cta)` (function entry 0x5473e8), instruction `//     0x54743c: bl              #0x40b624`",output/blutter/asm/amg.dart:625,"file output/blutter/asm/amg.dart, class cta, function at 0x5473e8"
E0393,CH-11,0,L5,dart_call,libapp.so,0x54744c,"cta::cta +(cta, cta)",bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:632 inside `cta +(cta, cta)` (function entry 0x5473e8), instruction `//     0x54744c: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/amg.dart:632,"file output/blutter/asm/amg.dart, class cta, function at 0x5473e8"
E0394,CH-11,0,L5,dart_tail_call,libapp.so,0x547450,"cta::cta +(cta, cta)",b #0x5473fc,libapp.so,0x5473fc,amg_cta::op_add_5473e8,inside the function blutter names at 0x5473e8 (add_func range),strong,"output/blutter/asm/amg.dart:633 inside `cta +(cta, cta)` (function entry 0x5473e8), instruction `// 0x547450: b               #0x5473fc`",output/blutter/asm/amg.dart:633,"file output/blutter/asm/amg.dart, class cta, function at 0x5473e8"
E0395,CH-11,0,L5,dart_call,libapp.so,0x5474a4,"cta::double [](cta, int)",bl #0x55b758  ; IsType_int_Stub,libapp.so,0x55b758,IsType_int_Stub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:659 inside `double [](cta, int)` (function entry 0x54746c), instruction `//     0x5474a4: bl              #0x55b758  ; IsType_int_Stub`",output/blutter/asm/amg.dart:659,"file output/blutter/asm/amg.dart, class cta, function at 0x54746c"
E0396,CH-11,0,L5,dart_call,libapp.so,0x5474ac,"cta::double [](cta, int)",bl #0x5527dc  ; ThrowStub,libapp.so,0x5527dc,ThrowStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:663 inside `double [](cta, int)` (function entry 0x54746c), instruction `//     0x5474ac: bl              #0x5527dc  ; ThrowStub`",output/blutter/asm/amg.dart:663,"file output/blutter/asm/amg.dart, class cta, function at 0x54746c"
E0397,CH-11,0,L5,dart_call,libapp.so,0x547520,"bta::bta +(bta, bta)",bl #0x5523c0  ; DefaultTypeTestStub,libapp.so,0x5523c0,DefaultTypeTestStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:701 inside `bta +(bta, bta)` (function entry 0x5474d8), instruction `//     0x547520: bl              #0x5523c0  ; DefaultTypeTestStub`",output/blutter/asm/amg.dart:701,"file output/blutter/asm/amg.dart, class bta, function at 0x5474d8"
E0398,CH-11,0,L5,dart_call,libapp.so,0x54752c,"bta::bta +(bta, bta)",bl #0x40c294,libapp.so,0x40c294,0x40c294,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/amg.dart:705 inside `bta +(bta, bta)` (function entry 0x5474d8), instruction `//     0x54752c: bl              #0x40c294`",output/blutter/asm/amg.dart:705,"file output/blutter/asm/amg.dart, class bta, function at 0x5474d8"
E0399,CH-11,0,L5,dart_call,libapp.so,0x54753c,"bta::bta +(bta, bta)",bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:712 inside `bta +(bta, bta)` (function entry 0x5474d8), instruction `//     0x54753c: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/amg.dart:712,"file output/blutter/asm/amg.dart, class bta, function at 0x5474d8"
E0400,CH-11,0,L5,dart_tail_call,libapp.so,0x547540,"bta::bta +(bta, bta)",b #0x5474ec,libapp.so,0x5474ec,amg_bta::op_add_5474d8,inside the function blutter names at 0x5474d8 (add_func range),strong,"output/blutter/asm/amg.dart:713 inside `bta +(bta, bta)` (function entry 0x5474d8), instruction `// 0x547540: b               #0x5474ec`",output/blutter/asm/amg.dart:713,"file output/blutter/asm/amg.dart, class bta, function at 0x5474d8"
E0401,CH-11,0,L5,dart_call,libapp.so,0x54757c,"bta::dynamic *(bta, dynamic)",bl #0x40c6e0,libapp.so,0x40c6e0,0x40c6e0,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/amg.dart:729 inside `dynamic *(bta, dynamic)` (function entry 0x54755c), instruction `//     0x54757c: bl              #0x40c6e0`",output/blutter/asm/amg.dart:729,"file output/blutter/asm/amg.dart, class bta, function at 0x54755c"
E0402,CH-11,0,L5,dart_call,libapp.so,0x54758c,"bta::dynamic *(bta, dynamic)",bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:736 inside `dynamic *(bta, dynamic)` (function entry 0x54755c), instruction `//     0x54758c: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/amg.dart:736,"file output/blutter/asm/amg.dart, class bta, function at 0x54755c"
E0403,CH-11,0,L5,dart_tail_call,libapp.so,0x547590,"bta::dynamic *(bta, dynamic)",b #0x547570,libapp.so,0x547570,amg_bta::op_mul_54755c,inside the function blutter names at 0x54755c (add_func range),strong,"output/blutter/asm/amg.dart:737 inside `dynamic *(bta, dynamic)` (function entry 0x54755c), instruction `// 0x547590: b               #0x547570`",output/blutter/asm/amg.dart:737,"file output/blutter/asm/amg.dart, class bta, function at 0x54755c"
E0404,CH-11,0,L5,dart_call,libapp.so,0x5475f4,"bta::bta -(bta, bta)",bl #0x5523c0  ; DefaultTypeTestStub,libapp.so,0x5523c0,DefaultTypeTestStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:769 inside `bta -(bta, bta)` (function entry 0x5475ac), instruction `//     0x5475f4: bl              #0x5523c0  ; DefaultTypeTestStub`",output/blutter/asm/amg.dart:769,"file output/blutter/asm/amg.dart, class bta, function at 0x5475ac"
E0405,CH-11,0,L5,dart_call,libapp.so,0x547600,"bta::bta -(bta, bta)",bl #0x40c870,libapp.so,0x40c870,0x40c870,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/amg.dart:773 inside `bta -(bta, bta)` (function entry 0x5475ac), instruction `//     0x547600: bl              #0x40c870`",output/blutter/asm/amg.dart:773,"file output/blutter/asm/amg.dart, class bta, function at 0x5475ac"
E0406,CH-11,0,L5,dart_call,libapp.so,0x547610,"bta::bta -(bta, bta)",bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:780 inside `bta -(bta, bta)` (function entry 0x5475ac), instruction `//     0x547610: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/amg.dart:780,"file output/blutter/asm/amg.dart, class bta, function at 0x5475ac"
E0407,CH-11,0,L5,dart_tail_call,libapp.so,0x547614,"bta::bta -(bta, bta)",b #0x5475c0,libapp.so,0x5475c0,amg_bta::op_sub_5475ac,inside the function blutter names at 0x5475ac (add_func range),strong,"output/blutter/asm/amg.dart:781 inside `bta -(bta, bta)` (function entry 0x5475ac), instruction `// 0x547614: b               #0x5475c0`",output/blutter/asm/amg.dart:781,"file output/blutter/asm/amg.dart, class bta, function at 0x5475ac"
E0408,CH-11,0,L5,dart_call,libapp.so,0x547668,"bta::double [](bta, int)",bl #0x55b758  ; IsType_int_Stub,libapp.so,0x55b758,IsType_int_Stub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:807 inside `double [](bta, int)` (function entry 0x547630), instruction `//     0x547668: bl              #0x55b758  ; IsType_int_Stub`",output/blutter/asm/amg.dart:807,"file output/blutter/asm/amg.dart, class bta, function at 0x547630"
E0409,CH-11,0,L5,dart_call,libapp.so,0x547670,"bta::double [](bta, int)",bl #0x5527dc  ; ThrowStub,libapp.so,0x5527dc,ThrowStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:811 inside `double [](bta, int)` (function entry 0x547630), instruction `//     0x547670: bl              #0x5527dc  ; ThrowStub`",output/blutter/asm/amg.dart:811,"file output/blutter/asm/amg.dart, class bta, function at 0x547630"
E0312,CH-11,0,L5,dart_call,libapp.so,0x547694,"::::[closure] static String <anonymous closure>(dynamic, String)",bl #0x40dc60,libapp.so,0x40dc60,0x40dc60,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/Yhg.dart:21 inside `[closure] static String <anonymous closure>(dynamic, String)` (function entry 0x547678), instruction `//     0x547694: bl              #0x40dc60`",output/blutter/asm/Yhg.dart:21,"file output/blutter/asm/Yhg.dart, class ::, function at 0x547678"
E0313,CH-11,0,L5,dart_tail_call,libapp.so,0x54769c,"::::[closure] static String <anonymous closure>(dynamic, String)",b #0x5476ac,libapp.so,0x5476ac,Yhg_::_anon_closure_547678,inside the function blutter names at 0x547678 (add_func range),strong,"output/blutter/asm/Yhg.dart:23 inside `[closure] static String <anonymous closure>(dynamic, String)` (function entry 0x547678), instruction `// 0x54769c: b               #0x5476ac`",output/blutter/asm/Yhg.dart:23,"file output/blutter/asm/Yhg.dart, class ::, function at 0x547678"
E0314,CH-11,0,L5,dart_call,libapp.so,0x5476ac,"::::[closure] static String <anonymous closure>(dynamic, String)",bl #0x39a4a0,libapp.so,0x39a4a0,0x39a4a0,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/Yhg.dart:28 inside `[closure] static String <anonymous closure>(dynamic, String)` (function entry 0x547678), instruction `//     0x5476ac: bl              #0x39a4a0`",output/blutter/asm/Yhg.dart:28,"file output/blutter/asm/Yhg.dart, class ::, function at 0x547678"
E0315,CH-11,0,L5,dart_call,libapp.so,0x5476b4,"::::[closure] static String <anonymous closure>(dynamic, String)",bl #0x34be80,libapp.so,0x34be80,0x34be80,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/Yhg.dart:31 inside `[closure] static String <anonymous closure>(dynamic, String)` (function entry 0x547678), instruction `//     0x5476b4: bl              #0x34be80`",output/blutter/asm/Yhg.dart:31,"file output/blutter/asm/Yhg.dart, class ::, function at 0x547678"
E0316,CH-11,0,L5,dart_call,libapp.so,0x5476c4,"::::[closure] static String <anonymous closure>(dynamic, String)",bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/Yhg.dart:38 inside `[closure] static String <anonymous closure>(dynamic, String)` (function entry 0x547678), instruction `//     0x5476c4: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/Yhg.dart:38,"file output/blutter/asm/Yhg.dart, class ::, function at 0x547678"
E0317,CH-11,0,L5,dart_tail_call,libapp.so,0x5476c8,"::::[closure] static String <anonymous closure>(dynamic, String)",b #0x547690,libapp.so,0x547690,Yhg_::_anon_closure_547678,inside the function blutter names at 0x547678 (add_func range),strong,"output/blutter/asm/Yhg.dart:39 inside `[closure] static String <anonymous closure>(dynamic, String)` (function entry 0x547678), instruction `// 0x5476c8: b               #0x547690`",output/blutter/asm/Yhg.dart:39,"file output/blutter/asm/Yhg.dart, class ::, function at 0x547678"
E0611,CH-11,0,L5,dart_call,libapp.so,0x547cf4,"Yx<X0,::X1? [](Yx<X0, X1>, X0)",bl #0x1ab7f4,libapp.so,0x1ab7f4,0x1ab7f4,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/pZf.dart:42 inside `X1? [](Yx<X0, X1>, X0)` (function entry 0x547cd8), instruction `//     0x547cf4: bl              #0x1ab7f4`",output/blutter/asm/pZf.dart:42,"file output/blutter/asm/pZf.dart, class Yx<X0,, function at 0x547cd8"
E0612,CH-11,0,L5,dart_call,libapp.so,0x547d04,"Yx<X0,::X1? [](Yx<X0, X1>, X0)",bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/pZf.dart:49 inside `X1? [](Yx<X0, X1>, X0)` (function entry 0x547cd8), instruction `//     0x547d04: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/pZf.dart:49,"file output/blutter/asm/pZf.dart, class Yx<X0,, function at 0x547cd8"
E0613,CH-11,0,L5,dart_tail_call,libapp.so,0x547d08,"Yx<X0,::X1? [](Yx<X0, X1>, X0)",b #0x547cec,libapp.so,0x547cec,pZf_Yx::op_at_547cd8,inside the function blutter names at 0x547cd8 (add_func range),strong,"output/blutter/asm/pZf.dart:50 inside `X1? [](Yx<X0, X1>, X0)` (function entry 0x547cd8), instruction `// 0x547d08: b               #0x547cec`",output/blutter/asm/pZf.dart:50,"file output/blutter/asm/pZf.dart, class Yx<X0,, function at 0x547cd8"
E0439,CH-11,0,L5,dart_call,libapp.so,0x54b1a8,"::::[closure] static void <anonymous closure>(dynamic, List<int>)",bl #0x5548b4  ; AllocateMintSharedWithoutFPURegsStub,libapp.so,0x5548b4,AllocateMintSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/dZf.dart:65 inside `[closure] static void <anonymous closure>(dynamic, List<int>)` (function entry 0x54b100), instruction `//     0x54b1a8: bl              #0x5548b4  ; AllocateMintSharedWithoutFPURegsStub`",output/blutter/asm/dZf.dart:65,"file output/blutter/asm/dZf.dart, class ::, function at 0x54b100"
E0440,CH-11,0,L5,dart_call,libapp.so,0x54b1d4,"::::[closure] static void <anonymous closure>(dynamic, List<int>)",bl #0x552d4c  ; WriteBarrierWrappersStub,libapp.so,0x552d4c,WriteBarrierWrappersStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/dZf.dart:77 inside `[closure] static void <anonymous closure>(dynamic, List<int>)` (function entry 0x54b100), instruction `//     0x54b1d4: bl              #0x552d4c  ; WriteBarrierWrappersStub`",output/blutter/asm/dZf.dart:77,"file output/blutter/asm/dZf.dart, class ::, function at 0x54b100"
E0441,CH-11,0,L5,dart_call,libapp.so,0x54b234,"::::[closure] static void <anonymous closure>(dynamic, List<int>)",bl #0x18c7b4,libapp.so,0x18c7b4,0x18c7b4,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/dZf.dart:113 inside `[closure] static void <anonymous closure>(dynamic, List<int>)` (function entry 0x54b100), instruction `//     0x54b234: bl              #0x18c7b4`",output/blutter/asm/dZf.dart:113,"file output/blutter/asm/dZf.dart, class ::, function at 0x54b100"
E0442,CH-11,0,L5,dart_call,libapp.so,0x54b25c,"::::[closure] static void <anonymous closure>(dynamic, List<int>)",bl #0x197214  ; [dart:_internal] LateError::_throwLocalNotInitialized,libapp.so,0x197214,[dart:_internal] LateError::_throwLocalNotInitialized,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/dZf.dart:128 inside `[closure] static void <anonymous closure>(dynamic, List<int>)` (function entry 0x54b100), instruction `//     0x54b25c: bl              #0x197214  ; [dart:_internal] LateError::_throwLocalNotInitialized`",output/blutter/asm/dZf.dart:128,"file output/blutter/asm/dZf.dart, class ::, function at 0x54b100"
E0443,CH-11,0,L5,dart_call,libapp.so,0x54b290,"::::[closure] static void <anonymous closure>(dynamic, List<int>)",bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/dZf.dart:149 inside `[closure] static void <anonymous closure>(dynamic, List<int>)` (function entry 0x54b100), instruction `//     0x54b290: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/dZf.dart:149,"file output/blutter/asm/dZf.dart, class ::, function at 0x54b100"
E0444,CH-11,0,L5,dart_tail_call,libapp.so,0x54b294,"::::[closure] static void <anonymous closure>(dynamic, List<int>)",b #0x54b128,libapp.so,0x54b128,dZf_::_anon_closure_54b100,inside the function blutter names at 0x54b100 (add_func range),strong,"output/blutter/asm/dZf.dart:150 inside `[closure] static void <anonymous closure>(dynamic, List<int>)` (function entry 0x54b100), instruction `// 0x54b294: b               #0x54b128`",output/blutter/asm/dZf.dart:150,"file output/blutter/asm/dZf.dart, class ::, function at 0x54b100"
E0371,CH-11,0,L5,dart_call,libapp.so,0x54bef0,"dta::dta +(dta, dta)",bl #0x54c054  ; IsType_dta_Stub,libapp.so,0x54c054,IsType_dta_Stub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:380 inside `dta +(dta, dta)` (function entry 0x54bea8), instruction `//     0x54bef0: bl              #0x54c054  ; IsType_dta_Stub`",output/blutter/asm/amg.dart:380,"file output/blutter/asm/amg.dart, class dta, function at 0x54bea8"
E0372,CH-11,0,L5,dart_call,libapp.so,0x54befc,"dta::dta +(dta, dta)",bl #0x477408,libapp.so,0x477408,0x477408,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/amg.dart:384 inside `dta +(dta, dta)` (function entry 0x54bea8), instruction `//     0x54befc: bl              #0x477408`",output/blutter/asm/amg.dart:384,"file output/blutter/asm/amg.dart, class dta, function at 0x54bea8"
E0373,CH-11,0,L5,dart_call,libapp.so,0x54bf0c,"dta::dta +(dta, dta)",bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:391 inside `dta +(dta, dta)` (function entry 0x54bea8), instruction `//     0x54bf0c: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/amg.dart:391,"file output/blutter/asm/amg.dart, class dta, function at 0x54bea8"
E0374,CH-11,0,L5,dart_tail_call,libapp.so,0x54bf10,"dta::dta +(dta, dta)",b #0x54bebc,libapp.so,0x54bebc,amg_dta::op_add_54bea8,inside the function blutter names at 0x54bea8 (add_func range),strong,"output/blutter/asm/amg.dart:392 inside `dta +(dta, dta)` (function entry 0x54bea8), instruction `// 0x54bf10: b               #0x54bebc`",output/blutter/asm/amg.dart:392,"file output/blutter/asm/amg.dart, class dta, function at 0x54bea8"
E0375,CH-11,0,L5,dart_call,libapp.so,0x54bf58,"dta::dta *(dta, double)",bl #0x47757c,libapp.so,0x47757c,0x47757c,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/amg.dart:408 inside `dta *(dta, double)` (function entry 0x54bf38), instruction `//     0x54bf58: bl              #0x47757c`",output/blutter/asm/amg.dart:408,"file output/blutter/asm/amg.dart, class dta, function at 0x54bf38"
E0376,CH-11,0,L5,dart_call,libapp.so,0x54bf68,"dta::dta *(dta, double)",bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:415 inside `dta *(dta, double)` (function entry 0x54bf38), instruction `//     0x54bf68: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/amg.dart:415,"file output/blutter/asm/amg.dart, class dta, function at 0x54bf38"
E0377,CH-11,0,L5,dart_tail_call,libapp.so,0x54bf6c,"dta::dta *(dta, double)",b #0x54bf4c,libapp.so,0x54bf4c,amg_dta::op_mul_54bf38,inside the function blutter names at 0x54bf38 (add_func range),strong,"output/blutter/asm/amg.dart:416 inside `dta *(dta, double)` (function entry 0x54bf38), instruction `// 0x54bf6c: b               #0x54bf4c`",output/blutter/asm/amg.dart:416,"file output/blutter/asm/amg.dart, class dta, function at 0x54bf38"
E0378,CH-11,0,L5,dart_call,libapp.so,0x54bfd0,"dta::dta -(dta, dta)",bl #0x54c054  ; IsType_dta_Stub,libapp.so,0x54c054,IsType_dta_Stub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:448 inside `dta -(dta, dta)` (function entry 0x54bf88), instruction `//     0x54bfd0: bl              #0x54c054  ; IsType_dta_Stub`",output/blutter/asm/amg.dart:448,"file output/blutter/asm/amg.dart, class dta, function at 0x54bf88"
E0379,CH-11,0,L5,dart_call,libapp.so,0x54bfdc,"dta::dta -(dta, dta)",bl #0x4775f4,libapp.so,0x4775f4,0x4775f4,(unresolved) no symbol in the committed dump covers this code address,candidate,"output/blutter/asm/amg.dart:452 inside `dta -(dta, dta)` (function entry 0x54bf88), instruction `//     0x54bfdc: bl              #0x4775f4`",output/blutter/asm/amg.dart:452,"file output/blutter/asm/amg.dart, class dta, function at 0x54bf88"
E0380,CH-11,0,L5,dart_call,libapp.so,0x54bfec,"dta::dta -(dta, dta)",bl #0x554734  ; StackOverflowSharedWithoutFPURegsStub,libapp.so,0x554734,StackOverflowSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:459 inside `dta -(dta, dta)` (function entry 0x54bf88), instruction `//     0x54bfec: bl              #0x554734  ; StackOverflowSharedWithoutFPURegsStub`",output/blutter/asm/amg.dart:459,"file output/blutter/asm/amg.dart, class dta, function at 0x54bf88"
E0381,CH-11,0,L5,dart_tail_call,libapp.so,0x54bff0,"dta::dta -(dta, dta)",b #0x54bf9c,libapp.so,0x54bf9c,amg_dta::op_sub_54bf88,inside the function blutter names at 0x54bf88 (add_func range),strong,"output/blutter/asm/amg.dart:460 inside `dta -(dta, dta)` (function entry 0x54bf88), instruction `// 0x54bff0: b               #0x54bf9c`",output/blutter/asm/amg.dart:460,"file output/blutter/asm/amg.dart, class dta, function at 0x54bf88"
E0382,CH-11,0,L5,dart_call,libapp.so,0x54c044,"dta::double [](dta, int)",bl #0x55b758  ; IsType_int_Stub,libapp.so,0x55b758,IsType_int_Stub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:486 inside `double [](dta, int)` (function entry 0x54c00c), instruction `//     0x54c044: bl              #0x55b758  ; IsType_int_Stub`",output/blutter/asm/amg.dart:486,"file output/blutter/asm/amg.dart, class dta, function at 0x54c00c"
E0383,CH-11,0,L5,dart_call,libapp.so,0x54c04c,"dta::double [](dta, int)",bl #0x5527dc  ; ThrowStub,libapp.so,0x5527dc,ThrowStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/amg.dart:490 inside `double [](dta, int)` (function entry 0x54c00c), instruction `//     0x54c04c: bl              #0x5527dc  ; ThrowStub`",output/blutter/asm/amg.dart:490,"file output/blutter/asm/amg.dart, class dta, function at 0x54c00c"
E0497,CH-11,0,L5,dart_call,libapp.so,0x54d3e4,aoa<X0>::int length(aoa<X0>),bl #0x5548b4  ; AllocateMintSharedWithoutFPURegsStub,libapp.so,0x5548b4,AllocateMintSharedWithoutFPURegsStub,blutter's inline stub comment in the same listing,proven,"output/blutter/asm/jkg.dart:21 inside `int length(aoa<X0>)` (function entry 0x54d3c8), instruction `//     0x54d3e4: bl              #0x5548b4  ; AllocateMintSharedWithoutFPURegsStub`",output/blutter/asm/jkg.dart:21,"file output/blutter/asm/jkg.dart, class aoa<X0>, function at 0x54d3c8"
